2019-07-15 12:27:31.673654 +0200 CEST m=+46.544144724,5590,14791.166667
2019-07-15 12:27:31.926402 +0200 CEST m=+46.796891108,7956,14753.403315
2019-07-15 12:27:32.184894 +0200 CEST m=+47.055381714,6233,14706.587912
2019-07-15 12:27:32.439092 +0200 CEST m=+47.309577585,6644,14662.530055
2019-07-15 12:27:32.69033 +0200 CEST m=+47.560814003,7976,14626.190217
2019-07-15 12:27:32.95053 +0200 CEST m=+47.821012938,15223,14629.416216
2019-07-15 12:27:33.206026 +0200 CEST m=+48.076507834,39481,14763.026882
2019-07-15 12:27:33.45986 +0200 CEST m=+48.330340162,19469,14788.192513
2019-07-15 12:27:33.716883 +0200 CEST m=+48.587361342,14872,14788.638298
2019-07-15 12:27:33.972363 +0200 CEST m=+48.842839739,21443,14823.846561
2019-07-15 12:27:34.224677 +0200 CEST m=+49.095152703,12927,14813.863158
2019-07-15 12:27:34.47789 +0200 CEST m=+49.348363880,12069,14799.492147
2019-07-15 12:27:34.736414 +0200 CEST m=+49.606885877,6762,14757.630208
2019-07-15 12:27:34.992365 +0200 CEST m=+49.862836052,7299,14718.984456
2019-07-15 12:27:35.247964 +0200 CEST m=+50.118433306,17744,14734.577320
2019-07-15 12:27:35.501434 +0200 CEST m=+50.371901794,26348,14794.133333
2019-07-15 12:27:35.760031 +0200 CEST m=+50.630496889,23026,14836.132653
2019-07-15 12:27:36.012406 +0200 CEST m=+50.882870757,20669,14865.741117
2019-07-15 12:27:36.267977 +0200 CEST m=+51.138439584,44506,15015.439394
2019-07-15 12:27:36.523115 +0200 CEST m=+51.393576984,21870,15049.884422
2019-07-15 12:27:36.780679 +0200 CEST m=+51.651138905,6869,15008.980000
2019-07-15 12:27:37.036822 +0200 CEST m=+51.907280558,20525,15036.422886
2019-07-15 12:27:37.291476 +0200 CEST m=+52.161932648,25699,15089.207921
2019-07-15 12:27:37.546031 +0200 CEST m=+52.416486030,41575,15219.679803
2019-07-15 12:27:37.803738 +0200 CEST m=+52.674191536,38140,15332.034314
2019-07-15 12:27:38.059072 +0200 CEST m=+52.929524176,31460,15410.707317
2019-07-15 12:27:38.31142 +0200 CEST m=+53.181871135,27114,15467.519417
2019-07-15 12:27:38.568293 +0200 CEST m=+53.438742140,28653,15531.217391
2019-07-15 12:27:38.824221 +0200 CEST m=+53.694668836,26505,15583.975962
2019-07-15 12:27:39.079915 +0200 CEST m=+53.950360971,18395,15597.425837
2019-07-15 12:27:39.332793 +0200 CEST m=+54.203237715,45114,15737.980952
2019-07-15 12:27:39.589163 +0200 CEST m=+54.459606532,17583,15746.725118
2019-07-15 12:27:39.847194 +0200 CEST m=+54.717635154,32027,15823.518868
2019-07-15 12:27:40.100524 +0200 CEST m=+54.970964124,28982,15885.295775
2019-07-15 12:27:40.352077 +0200 CEST m=+55.222515210,14747,15879.976636
2019-07-15 12:27:40.611165 +0200 CEST m=+55.481602220,17076,15885.539535
2019-07-15 12:27:40.863642 +0200 CEST m=+55.734077444,5110,15835.652778
2019-07-15 12:27:41.118775 +0200 CEST m=+55.989208849,7337,15796.488479
2019-07-15 12:27:41.377064 +0200 CEST m=+56.247496660,45481,15932.655963
2019-07-15 12:27:41.634834 +0200 CEST m=+56.505264630,23786,15968.515982
2019-07-15 12:27:41.890116 +0200 CEST m=+56.760545457,12671,15953.527273
2019-07-15 12:27:42.144649 +0200 CEST m=+57.015077173,5173,15904.746606
2019-07-15 12:27:42.39707 +0200 CEST m=+57.267495838,4431,15853.063063
2019-07-15 12:27:42.65577 +0200 CEST m=+57.526194806,4992,15804.358744
2019-07-15 12:27:42.911577 +0200 CEST m=+57.781999802,18260,15815.321429
2019-07-15 12:27:43.165655 +0200 CEST m=+58.036076299,44379,15942.271111
2019-07-15 12:27:43.42337 +0200 CEST m=+58.293790299,39393,16046.035398
2019-07-15 12:27:43.675973 +0200 CEST m=+58.546391616,40479,16153.669604
2019-07-15 12:27:43.931705 +0200 CEST m=+58.802122379,7201,16114.403509
2019-07-15 12:27:44.18813 +0200 CEST m=+59.058545427,21604,16138.375546
2019-07-15 12:27:44.438989 +0200 CEST m=+59.309402513,23753,16171.482609
2019-07-15 12:27:44.699296 +0200 CEST m=+59.569708096,12547,16155.792208
