2019-07-17 10:36:36.055738 +0200 CEST m=+42.130239058,5952,4659.294479
2019-07-17 10:36:36.313529 +0200 CEST m=+42.388028675,2680,4647.225610
2019-07-17 10:36:36.56842 +0200 CEST m=+42.642918680,1214,4626.418182
2019-07-17 10:36:36.824117 +0200 CEST m=+42.898613949,399,4600.951807
2019-07-17 10:36:37.080637 +0200 CEST m=+43.155133365,1880,4584.658683
2019-07-17 10:36:37.336056 +0200 CEST m=+43.410550713,151,4558.267857
2019-07-17 10:36:37.590235 +0200 CEST m=+43.664728070,141,4532.130178
2019-07-17 10:36:37.841139 +0200 CEST m=+43.915630820,1174,4512.376471
2019-07-17 10:36:38.101275 +0200 CEST m=+44.175765455,3128,4504.280702
2019-07-17 10:36:38.354176 +0200 CEST m=+44.428665387,768,4482.558140
2019-07-17 10:36:38.608059 +0200 CEST m=+44.682547458,662,4460.473988
2019-07-17 10:36:38.867587 +0200 CEST m=+44.942073837,599,4438.281609
2019-07-17 10:36:39.119703 +0200 CEST m=+45.194189059,966,4418.440000
2019-07-17 10:36:39.374741 +0200 CEST m=+45.449225390,567,4396.556818
2019-07-17 10:36:39.633924 +0200 CEST m=+45.708407556,1408,4379.672316
2019-07-17 10:36:39.889942 +0200 CEST m=+45.964423419,2015,4366.387640
2019-07-17 10:36:40.144354 +0200 CEST m=+46.218834425,2689,4357.016760
2019-07-17 10:36:40.399907 +0200 CEST m=+46.474385887,764,4337.055556
2019-07-17 10:36:40.656612 +0200 CEST m=+46.731090069,98,4313.635359
2019-07-17 10:36:40.906836 +0200 CEST m=+46.981312506,94,4290.450549
2019-07-17 10:36:41.167367 +0200 CEST m=+47.241842308,132,4267.726776
2019-07-17 10:36:41.419642 +0200 CEST m=+47.494116145,2094,4255.913043
2019-07-17 10:36:41.67825 +0200 CEST m=+47.752722392,369,4234.902703
2019-07-17 10:36:41.929888 +0200 CEST m=+48.004359178,1236,4218.779570
2019-07-17 10:36:42.187653 +0200 CEST m=+48.262123252,976,4201.438503
2019-07-17 10:36:42.441828 +0200 CEST m=+48.516296497,937,4184.074468
2019-07-17 10:36:42.694207 +0200 CEST m=+48.768675084,490,4164.529101
2019-07-17 10:36:42.95311 +0200 CEST m=+49.027575986,2220,4154.294737
2019-07-17 10:36:43.207203 +0200 CEST m=+49.281667712,1673,4141.303665
2019-07-17 10:36:43.465941 +0200 CEST m=+49.540404674,1374,4126.890625
2019-07-17 10:36:43.718856 +0200 CEST m=+49.793318708,419,4107.678756
2019-07-17 10:36:43.976973 +0200 CEST m=+50.051433814,9980,4137.948454
2019-07-17 10:36:44.231173 +0200 CEST m=+50.305633418,10322,4169.661538
2019-07-17 10:36:44.487842 +0200 CEST m=+50.562300474,10421,4201.556122
2019-07-17 10:36:44.741522 +0200 CEST m=+50.815978907,7916,4220.411168
2019-07-17 10:36:44.998656 +0200 CEST m=+51.073111712,4731,4222.989899
